KR,Buy,2010-06-01 00:00:00,7.344064386317908
ADM,Buy,2010-06-01 00:00:00,1.56
AON,Buy,2010-06-01 00:00:00,0.7248252653378203
FE,Buy,2010-06-01 00:00:00,1.2635909491625037
WEC,Buy,2010-06-01 00:00:00,1.4486754966887416
ABT,Buy,2010-06-01 00:00:00,0.2556455048998722
BAX,Buy,2010-06-01 00:00:00,1.7814155031295138
ED,Buy,2010-06-01 00:00:00,0.5748502994011976
XOM,Buy,2010-06-01 00:00:00,1.2658227848101267
AMGN,Buy,2010-06-01 00:00:00,1.28053585500394
XEL,Buy,2010-06-01 00:00:00,1.2909632571996028
ATO,Buy,2010-06-01 00:00:00,2.1541950113378685
DUK,Buy,2010-06-01 00:00:00,0.10615711252653927
GILD,Buy,2010-06-01 00:00:00,2.9926595143986447
ES,Buy,2010-06-01 00:00:00,1.0276679841897234
LNT,Buy,2010-06-01 00:00:00,1.4575411913814955
VZ,Buy,2010-06-01 00:00:00,0.14700477765527378
RMD,Buy,2010-06-01 00:00:00,0.41074249605055296
TYL,Buy,2010-06-01 00:00:00,0.24922118380062305
RE,Buy,2010-06-01 00:00:00,0.19729425028184894
D,Buy,2010-06-01 00:00:00,0.8033169214822492
CNP,Buy,2010-06-01 00:00:00,1.957831325301205
CVX,Buy,2010-06-01 00:00:00,1.0374878959745468
SRE,Buy,2010-06-01 00:00:00,1.2040133779264213
MCD,Buy,2010-06-01 00:00:00,0.045207956600361664
ETR,Buy,2010-06-01 00:00:00,0.6008466475488188
T,Buy,2010-06-01 00:00:00,0.3288121660501439
PEG,Buy,2010-06-01 00:00:00,0.29722589167767505
DGX,Buy,2010-06-01 00:00:00,0.6014745828482732
ADP,Buy,2010-06-01 00:00:00,0.1728821931341072
AEP,Buy,2010-06-01 00:00:00,1.217948717948718
EXC,Buy,2010-06-01 00:00:00,2.6826029216467466
CMS,Buy,2010-06-01 00:00:00,5.79608938547486
ALXN,Buy,2010-06-01 00:00:00,2.293202293202293
CVS,Buy,2010-06-01 00:00:00,0.203843913803145
BDX,Buy,2010-06-01 00:00:00,0.07071135624381276
CL,Buy,2010-06-01 00:00:00,0.6498570314530804
NEE,Buy,2010-06-01 00:00:00,0.24529844644317253
PNW,Buy,2010-06-01 00:00:00,0.8352534562211982
JNJ,Buy,2010-06-01 00:00:00,0.7147719537100068
BLL,Buy,2010-06-01 00:00:00,1.9818331957060282
TDG,Buy,2010-06-01 00:00:00,0.8055009823182712
AEE,Buy,2010-06-01 00:00:00,0.1251564455569462
MMM,Buy,2010-06-01 00:00:00,1.0247214038683234
BIIB,Buy,2010-06-01 00:00:00,1.3977128335451081
SJM,Buy,2010-06-01 00:00:00,0.8401826484018264
MMC,Buy,2010-06-01 00:00:00,3.994360902255639
WM,Buy,2010-06-01 00:00:00,0.8445417578980294
EXPD,Buy,2010-06-01 00:00:00,1.5240641711229947
JKHY,Buy,2010-06-01 00:00:00,50.65817409766454
TMUS,Buy,2010-06-01 00:00:00,138.55981416957027
ROP,Buy,2010-06-01 00:00:00,0.5298481102084069
DTE,Buy,2010-06-01 00:00:00,0.4709576138147567
KR,Sell,2010-07-01 00:00:00,2.997002997002997
ADM,Sell,2010-07-01 00:00:00,2.251552795031056
SO,Sell,2010-07-01 00:00:00,1.9178903206472881
FE,Sell,2010-07-01 00:00:00,1.5732265446224256
GIS,Sell,2010-07-01 00:00:00,0.1410437235543018
WEC,Sell,2010-07-01 00:00:00,2.4439102564102564
ABT,Sell,2010-07-01 00:00:00,0.2152389151958674
CLX,Sell,2010-07-01 00:00:00,0.22504420511171838
ED,Sell,2010-07-01 00:00:00,1.2820512820512822
BAX,Sell,2010-07-01 00:00:00,0.26737967914438504
AMGN,Sell,2010-07-01 00:00:00,0.9996155324875048
XEL,Sell,2010-07-01 00:00:00,2.4733268671193014
HSY,Sell,2010-07-01 00:00:00,0.3145973154362416
ATO,Sell,2010-07-01 00:00:00,1.4892032762472078
DUK,Sell,2010-07-01 00:00:00,0.8975161761636402
ES,Sell,2010-07-01 00:00:00,1.2925969447708578
DLTR,Sell,2010-07-01 00:00:00,2.785646836638338
LNT,Sell,2010-07-01 00:00:00,0.9566326530612245
KMB,Sell,2010-07-01 00:00:00,0.23087071240105542
CPB,Sell,2010-07-01 00:00:00,0.5621135469364812
LH,Sell,2010-07-01 00:00:00,0.39777247414478917
ATVI,Sell,2010-07-01 00:00:00,1.5238095238095237
MO,Sell,2010-07-01 00:00:00,1.5316205533596838
MKC,Sell,2010-07-01 00:00:00,0.15889830508474578
VZ,Sell,2010-07-01 00:00:00,2.2396018485602562
EW,Sell,2010-07-01 00:00:00,11.123110151187905
RE,Sell,2010-07-01 00:00:00,0.05726556907659271
D,Sell,2010-07-01 00:00:00,0.8978963571062084
CNP,Sell,2010-07-01 00:00:00,0.15313935681470137
PPL,Sell,2010-07-01 00:00:00,0.7936507936507937
SRE,Sell,2010-07-01 00:00:00,1.399956924402326
MCD,Sell,2010-07-01 00:00:00,0.43471743366811577
AEP,Sell,2010-07-01 00:00:00,1.8932340161390442
PEG,Sell,2010-07-01 00:00:00,1.7977528089887642
T,Sell,2010-07-01 00:00:00,0.9449465899753492
